SQL> SQL> SQL> SQL> SQL> SQL> SQL> SQL> SQL> SQL>   2    3    4    5  

   DF# DF_NAME                                                                                              TABLESPACE_NAME           STATUS   ERROR                     CHANGE# TIME
   104 /oracle001/oradata/PROD/indx/indx_prod_trans_big_003.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   105 /oracle002/oradata/PROD/indx/tbsi_prod_sma_005.dbf                                                   TBSI_PROD_SMA             RECOVER                      7126357990905 25-JAN-2020 21:13:00
   106 /oracle004/oradata/PROD/data/tbsd_normal_nor_022.dbf                                                 TBSD_NORMAL_NOR           RECOVER                      7126357990905 25-JAN-2020 21:13:00
   107 /oracle001/oradata/PROD/data/data_prod_notrans_med_001.dbf                                           DATA_PROD_NOTRANS_MED     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   108 /oracle005/oradata/PROD/data/data_prod_ssd_med_001.dbf                                               DATA_PROD_SSD_MED         RECOVER                      7126357990905 25-JAN-2020 21:13:00
   109 /oracle003/oradata/PROD/undo/tbs_undo_014.dbf                                                        TBS_UNDO                  RECOVER                      7126357990905 25-JAN-2020 21:13:00
   110 /oracle001/oradata/PROD/undo/tbs_undo_002.dbf                                                        TBS_UNDO                  RECOVER                      7126357990905 25-JAN-2020 21:13:00
   111 /oracle003/oradata/PROD/data/tbsd_eventual_nor_017.dbf                                               TBSD_EVENTUAL_NOR         RECOVER                      7126362926330 25-JAN-2020 21:32:10
   112 /oracle001/oradata/PROD/indx/indx_prod_trans_big_016.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   113 /oracle003/oradata/PROD/data/tbsd_normal_nor_024.dbf                                                 TBSD_NORMAL_NOR           RECOVER                      7126357990905 25-JAN-2020 21:13:00
   114 /oracle001/oradata/PROD/data/tbsd_eventual_nor_018.dbf                                               TBSD_EVENTUAL_NOR         RECOVER                      7126357990905 25-JAN-2020 21:13:00
   115 /oracle004/oradata/PROD/data/data_prod_notrans_big_017.dbf                                           DATA_PROD_NOTRANS_BIG     RECOVER                      7126514355537 26-JAN-2020 05:01:18
   116 /oracle001/oradata/PROD/data/data_prod_notrans_med_002.dbf                                           DATA_PROD_NOTRANS_MED     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   117 /oracle005/oradata/PROD/data/data_prod_ssd_med_002.dbf                                               DATA_PROD_SSD_MED         RECOVER                      7126501425661 26-JAN-2020 04:11:06
   118 /oracle001/oradata/PROD/indx/indx_prod_trans_big_004.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   119 /oracle001/oradata/PROD/indx/indx_prod_notrans_med_013.dbf                                           INDX_PROD_NOTRANS_MED     RECOVER                      7126481157794 26-JAN-2020 03:31:50
   120 /oracle003/oradata/PROD/indx/indx_prod_trans_med_011.dbf                                             INDX_PROD_TRANS_MED       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   121 /oracle002/oradata/PROD/data/tbsd_eventual_tmp_001.dbf                                               TBSD_EVENTUAL_TMP         RECOVER                      7126357990905 25-JAN-2020 21:13:00
   122 /oracle005/oradata/PROD/data/data_prod_ssd_med_003.dbf                                               DATA_PROD_SSD_MED         RECOVER                      7126357990905 25-JAN-2020 21:13:00
   123 /oracle001/oradata/PROD/indx/indx_prod_trans_med_008.dbf                                             INDX_PROD_TRANS_MED       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   124 /oracle001/oradata/PROD/indx/indx_prod_trans_med_009.dbf                                             INDX_PROD_TRANS_MED       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   125 /oracle001/oradata/PROD/indx/indx_prod_trans_med_015.dbf                                             INDX_PROD_TRANS_MED       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   126 /oracle004/oradata/PROD/data/data_prod_notrans_big_012.dbf                                           DATA_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   127 /oracle003/oradata/PROD/indx/indx_prod_notrans_med_001.dbf                                           INDX_PROD_NOTRANS_MED     RECOVER                      7126463133574 26-JAN-2020 02:58:17
   128 /oracle001/oradata/PROD/data/data_prod_notrans_big_018.dbf                                           DATA_PROD_NOTRANS_BIG     RECOVER                      7126514415109 26-JAN-2020 05:01:43
   129 /oracle002/oradata/PROD/indx/indx_prod_notrans_big_013.dbf                                           INDX_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   130 /oracle003/oradata/PROD/data/tbsd_audit_005.dbf                                                      TBSD_AUDIT                RECOVER                      7126357990905 25-JAN-2020 21:13:00
   131 /oracle003/oradata/PROD/data/tbsd_web_big_008.dbf                                                    TBSD_WEB_BIG              RECOVER                      7126502949851 26-JAN-2020 04:15:47
   132 /oracle003/oradata/PROD/indx/indx_prod_notrans_med_014.dbf                                           INDX_PROD_NOTRANS_MED     RECOVER                      7126482179903 26-JAN-2020 03:32:25
   133 /oracle002/oradata/PROD/data/tbsd_normal_nor_012.dbf                                                 TBSD_NORMAL_NOR           RECOVER                      7126357990905 25-JAN-2020 21:13:00
   134 /oracle004/oradata/PROD/indx/tbsi_web_big_008.dbf                                                    TBSI_WEB_BIG              RECOVER                      7126357990905 25-JAN-2020 21:13:00
   135 /oracle002/oradata/PROD/data/tbsd_mcritico_nor_005.dbf                                               TBSD_MCRITICO_NOR         RECOVER                      7126357990905 25-JAN-2020 21:13:00
   136 /oracle004/oradata/PROD/data/users_006.dbf                                                           USERS                     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   137 /oracle002/oradata/PROD/data/data_prod_notrans_big_013.dbf                                           DATA_PROD_NOTRANS_BIG     RECOVER                      7126516637287 26-JAN-2020 05:10:39
   138 /oracle003/oradata/PROD/indx/indx_prod_notrans_big_014.dbf                                           INDX_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   139 /oracle001/oradata/PROD/data/tbsd_audit_004.dbf                                                      TBSD_AUDIT                RECOVER                      7126357990905 25-JAN-2020 21:13:00
   140 /oracle004/oradata/PROD/data/tbsd_web_sma_005.dbf                                                    TBSD_WEB_SMA              RECOVER                      7126357990905 25-JAN-2020 21:13:00
   141 /oracle003/oradata/PROD/indx/indx_prod_trans_big_021.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   142 /oracle003/oradata/PROD/data/tbsd_others_big_024.dbf                                                 TBSD_OTHERS_BIG           RECOVER                      7126357990905 25-JAN-2020 21:13:00
